nombre,cantidad,anio
Elba Lila,1,1928
Ursula Waldtraut,1,1928
Pablo Anibal,1,1928
Adolfo Hugo,1,1928
Ignacio Hipolito,1,1928
Elide,1,1928
Blanca Ode Mercedes,1,1928
Benito Grabiel,1,1928
Albino Jesús,1,1928
Mercedes Presentación,1,1928
Reynaldo Humberto,1,1928
Francisca Iris,1,1928
Lucy Lilian Venancia,1,1928
Ramona Zulema,1,1928
Elvio Sixto,1,1928
Sara Gloria,1,1928
Leontina Elede,1,1928
Gladys Hilda,1,1928
Cristina Ilda,1,1928
Irene Clara,1,1928
Vicenta Belia,1,1928
Armando Del Carmen,1,1928
Ernesto Cornelio,1,1928
Angelica Rufina,1,1928
Alberto Jeronimo,1,1928
Max Luis Albin,1,1928
Djuro,1,1928
Lina Sofia,1,1928
Maria Estela Lucrecia,1,1928
Teotimia Rosa,1,1928
Saverio Adolfo,1,1928
Marina Esther,1,1928
Sebastian Miguel Felipe,1,1928
Juana Maria Victoria,1,1928
Ida Adelfa,1,1928
Clementina Consolacion,1,1928
Sofía Francisca,1,1928
Eladio Antonio,1,1928
Desolina Dolores,1,1928
Justa Irma,1,1928
Fermin Rodolfo,1,1928
Nidia Asuncion,1,1928
Selva Angélica,1,1928
Elisabetha Otilia Maria,1,1928
Isidro Hector,1,1928
Martin Cesar,1,1928
Nicolas Ergio,1,1928
Eustaquio Adolfo,1,1928
Celia Angelica Lujan,1,1928
Donelo Aurora,1,1928
Oscar Esteban,1,1928
Ilda Silvia,1,1928
Delia Nelly,1,1928
Adela Nelida,1,1928
Ceferina Juana,1,1928
Amelia Nelida,1,1928
Gerardo Carlos,1,1928
Andres Eujenio,1,1928
Marta Amelia,1,1928
Pantaleon Mario,1,1928
Jose Elvio,1,1928
Jacqueline Madeleine Marcelle,1,1928
Alba Gerda,1,1928
Francisco Aldo,1,1928
Geronima Del Carmen,1,1928
Arnoldo Jose,1,1928
Zaida Irene,1,1928
Daniel Juan,1,1928
Ofelia Alcira,1,1928
Agueda Antonia,1,1928
Rosa Olimpia,1,1928
Carlos Justo,1,1928
Asteria,1,1928
Sara Toribia,1,1928
Odesto Alfredo,1,1928
Felisa Amelia,1,1928
Catena Vicenza,1,1928
Rosa Lila de Mercedes,1,1928
Martina Laura,1,1928
Tito Pablo,1,1928
Camilo Antonio,1,1928
Berta Yolanda,1,1928
Prospero Eugenio,1,1928
Clara Nelida,1,1928
Esther Gregoria,1,1928
Agustin Urbano,1,1928
Barvarita,1,1928
Encarnacion Virginia,1,1928
Elisa Juana,1,1928
Josefina Ema,1,1928
Gabriela Del Carmen,1,1928
Antonia Ilda,1,1928
Florinda Emma,1,1928
Wilfredo Delio,1,1928
Hugo Eduardo,1,1928
Julio Eriberto,1,1928
Emilio Luis,1,1928
Mario Benjamin,1,1928
Nicolasa Elvira,1,1928
Fausto Osvaldo,1,1928
Lila Amanda,1,1928
Horacio Teodoro,1,1928
Maria Rosa Consuelo,1,1928
Olga Iris,1,1928
Constancia Clotilde,1,1928
Alma Walkyria,1,1928
Manuel Evaristo,1,1928
Elda Dominga,1,1928
Hector Humberto,1,1928
Elsa Victorina Del Carmen,1,1928
Andres Rosa,1,1928
Zenon Manuel,1,1928
Gladys Blanca,1,1928
Teresa Amelia,1,1928
Regina Demetria,1,1928
Emma Maria Carolina,1,1928
Felix Alfredo,1,1928
Antonio Cipriano,1,1928
Valentin Dante,1,1928
Cirila Anastacia,1,1928
Gavina Nelida,1,1928
Marina Celestina,1,1928
Margarita Blanca Leontina,1,1928
Irma Benjamina,1,1928
Rosa Sabina Asuncion,1,1928
 Rosa Petrona,1,1928
Dora Etel,1,1928
Margarita Inosencia,1,1928
Elida Anita,1,1928
Roque Benigno,1,1928
Washington Fermin,1,1928
Lucie Irmgard,1,1928
Justina Angélica,1,1928
Emma Consuelo,1,1928
Antonia Marina,1,1928
Augusto Baloy,1,1928
Aracelis Margarita Feliza,1,1928
Hector Baldo,1,1928
Horacio Aniceto,1,1928
Luisa Emilse,1,1928
Rosa Felicia,1,1928
Fanny Rosario,1,1928
Teresa Maria Del Valle,1,1928
Martin Ruben,1,1928
Pierina Angelina,1,1928
Paulo Antonio,1,1928
Jose Adrian,1,1928
Lydia Precentacion,1,1928
Francisca Ana Ivonne Georgina,1,1928
Luisa Orfelina,1,1928
Elisa Elvira,1,1928
Miguel Mario,1,1928
Ramona Sulema,1,1928
Moises Sarkis,1,1928
Ofelia Celia,1,1928
Irma Ammone,1,1928
Ladis Clorinda,1,1928
Pedro Jose Agenor,1,1928
Concepcion Filomena,1,1928
Marta Hilda,1,1928
Argentina Ines,1,1928
Elba Del Rosario,1,1928
Enma Esther,1,1928
Aureo,1,1928
Maria Gertrudis,1,1928
Beatriz Julia,1,1928
Pablo Amado,1,1928
Esteban Indolfo,1,1928
Tindara,1,1928
Margarita Del Transito,1,1928
Antonio Bernabe,1,1928
Osmalis Horbigni,1,1928
Nelly Ediht,1,1928
Yolanda Francisca Maria,1,1928
Petrona Ana,1,1928
Lylian Edith,1,1928
Rolando Adolfo,1,1928
Emilio Ruben,1,1928
Zulema Florentina,1,1928
Amelia Nelly,1,1928
Elvira Sofia,1,1928
Diego Matias,1,1928
Mario Esteban,1,1928
Virginia Cayetana,1,1928
Reinaldo del Valle,1,1928
Hortensia Angelica,1,1928
Yolanda Eloisa,1,1928
Basilio Silverio,1,1928
Elda Dolores,1,1928
Francisca Deidamia,1,1928
Norma Maria Inocencia,1,1928
Celfa Alda,1,1928
Purisima Trinidad,1,1928
CANDIDO DEL CARMEN,1,1928
Teresa de los Dolores,1,1928
Bernave Rodolfo,1,1928
Miguel Lorenzo,1,1928
Ramona Emilia,1,1928
Camelia Amalia,1,1928
Manuela Ninfa,1,1928
 Armando,1,1928
Blanca Noemí.,1,1928
Hilarion Cesar,1,1928
Violeta Marta,1,1928
Ventura Nicasia,1,1928
Alberto Dalsgaard,1,1928
Enrique Bonifacio,1,1928
Gladis Concepcion,1,1928
Clara Casilda,1,1928
Yilda Petrona,1,1928
Hugo Alfredo,1,1928
Anibal Gabriel,1,1928
Clemente Mario,1,1928
Ruth Martha,1,1928
Héctor Angel Pascual,1,1928
Lucas Evaristo,1,1928
Hilda Maria Delmira,1,1928
Simeona Salvadora,1,1928
Antonina Olga,1,1928
Nereide Blanca,1,1928
Orlanda Julia,1,1928
Luisa Celia,1,1928
Fruma,1,1928
Jose De Los Santos,1,1928
Lucia Emilce,1,1928
Alfredo Asunción,1,1928
Lillian Victoria,1,1928
Angela Esmeralda,1,1928
Violeta Alicia,1,1928
Armando Marcos,1,1928
Rina Elvecia,1,1928
Domingo Santos,1,1928
Elsa Zunilda,1,1928
Alfredo Humberto,1,1928
Irma Severa,1,1928
Rafael Eufemio,1,1928
Tilde Maria Hermigenes,1,1928
Manuel Aniceto,1,1928
Luisa Reyes,1,1928
Carlos Robustiano,1,1928
Julia Celinda,1,1928
Rafaela Carmen,1,1928
Jorge Sarkis,1,1928
Frontina,1,1928
Raul Nelson,1,1928
Luis Jovito,1,1928
Ethel del Pilar,1,1928
Oscar Severo,1,1928
Dominga Pilar,1,1928
Dalma Herminia,1,1928
Adela Valeria,1,1928
Iris Violeta,1,1928
Venancia Ida,1,1928
Angela Edelmira,1,1928
Francisca Angela,1,1928
Magda Nair,1,1928
Sara Emilce,1,1928
Haydee Lilia,1,1928
Doris Elayne,1,1928
Ramona del Valle Lydia,1,1928
David Humberto,1,1928
Martina Florentina,1,1928
Segundo Eulogio,1,1928
Amadeo Romeo,1,1928
Amaldina,1,1928
Carlos Simon,1,1928
Raul Tadeo,1,1928
Angel Remigio,1,1928
Victoria Carmen,1,1928
Delia Juana Salomé,1,1928
Angel Rene,1,1928
Prebisto Antonio,1,1928
Sara Olinda,1,1928
Aureliana Iisabel,1,1928
Sarina,1,1928
Fernando Mario,1,1928
Jose Apolinar,1,1928
Bartolo Oscar,1,1928
Petrona Aurora,1,1928
Cruz Leopoldina,1,1928
Felix Santo,1,1928
Maria Ignacia del Valle,1,1928
Ruperta Isabel,1,1928
Eddi,1,1928
Ilve Carlota,1,1928
Lina Beatriz,1,1928
Petrona del Valle,1,1928
Renato Juan Bautista,1,1928
Eliseo Hugo Angel,1,1928
Aura Delia,1,1928
Fausta Mercedes,1,1928
Isolina Neida,1,1928
Jose Natalio,1,1928
Iris Zelinda,1,1928
Mario Arnoldo,1,1928
Sara Edelmira,1,1928
Martin Valle,1,1928
Corina Maria Beatriz,1,1928
Domingo Raimundo,1,1928
Clara Francisca,1,1928
Rita Raquel Juana,1,1928
Rosauro,1,1928
Dina Olga,1,1928
Celestino Juan,1,1928
Luis Rolando Serafin,1,1928
Reyna Victoria,1,1928
Jorge Boni,1,1928
Carmelo Adolfo,1,1928
Luisa Dora,1,1928
Delmiria Teodomira,1,1928
Nelida Maria Elena,1,1928
Waldina Leonor,1,1928
Ana Maria Vicenta,1,1928
Lucila Cruz,1,1928
Clotilde Justa,1,1928
Libia,1,1928
Rosa Afife,1,1928
Martha Helena,1,1928
Haydee Dominga,1,1928
Jose Aldo,1,1928
Clotilde Aurora,1,1928
Santiago Israel,1,1928
Isidro Eraldo,1,1928
Aquiles Juan,1,1928
Arturo Federico,1,1928
Lucia Fortunata,1,1928
Polidoro Salvador,1,1928
Rashid,1,1928
Eleodoro Ramon,1,1928
Edith Ardita,1,1928
Yolanda Donata,1,1928
Americo Jose,1,1928
Florentina Angela,1,1928
Isabel Elena Del Valle,1,1928
Romulo Benicio,1,1928
Ramona Emilse,1,1928
Añese Maria,1,1928
Novesimo Mario,1,1928
Nestor Sergio,1,1928
Miguel Domingo,1,1928
Caetano Luiz,1,1928
Marta Jacoba,1,1928
Pedro Emiliano,1,1928
Ramon Wenceslao,1,1928
Celia Irma,1,1928
Delmira Angela,1,1928
Hilaria Palmira,1,1928
Cheuquerai,1,1928
Hortencia Idelma,1,1928
Antonia Mercedes,1,1928
Graciela Zulema,1,1928
Ines Haydee,1,1928
Elvia Delma,1,1928
Yolanda Margarita,1,1928
Reyna Raquel,1,1928
Faustino Marcelo,1,1928
Matilde Jorgelina,1,1928
Alejo Federico,1,1928
Macelma,1,1928
Delia Pura,1,1928
Irma Ermelinda,1,1928
Celia Segunda,1,1928
Leonardo Hernando,1,1928
Catalina Elida,1,1928
Nelson Walter,1,1928
Radame Hermes,1,1928
Irinea Antonia,1,1928
Elida Bernabela,1,1928
Leopoldo Hugo Dante,1,1928
Angela Amalia,1,1928
Fernando Neris,1,1928
Lidia Laura,1,1928
Arturo Regino,1,1928
Gloria Angelica,1,1928
Damiana Nilda,1,1928
Zulema Elena,1,1928
Lorenzo Faustino,1,1928
Dimas,1,1928
Dolly Maria Anunciaciòn,1,1928
Zelinda,1,1928
Luiza Pepa,1,1928
Luisa Hortercia,1,1928
Raquel Leticia,1,1928
Esther Lidelba,1,1928
Rogelia Griselda,1,1928
Mercedes Antonia Urcisina,1,1928
Helda Noemi,1,1928
Ilma Ines,1,1928
Concepcion Faustina,1,1928
Nelda Nidia,1,1928
Valentin Domingo,1,1928
Elba Ester,1,1928
Alicia Yrene,1,1928
Asuncion Raquel,1,1928
Osmar Alcides,1,1928
Reinaldo Framcisco,1,1928
Servina,1,1928
Blanca Edith,1,1928
Noemi Nora,1,1928
Diego Hipolito,1,1928
Cledi,1,1928
Agapito Saturnino,1,1928
Zulema Evelia,1,1928
Julio Justo,1,1928
Julia Herminia,1,1928
Adile,1,1928
Amelia Carmen Belén,1,1928
Augusto Luciano,1,1928
Abud,1,1928
Aristides Alcide,1,1928
Berta Magdalena Guillermina,1,1928
Maria Jenara,1,1928
Elsa Lila,1,1928
Amelia Rina Maria,1,1928
Celia Sergia,1,1928
Laura Donatila,1,1928
Fanny de Jesus,1,1928
Margarita Constantina,1,1928
Leonilda Angélica,1,1928
Gregoria Nina Susana,1,1928
Elsa Severiana,1,1928
Natalia Antonia,1,1928
Tommaso,1,1928
Alba Isolina,1,1928
Maria Isabel Del Carmen,1,1928
Jorge Osmar,1,1928
Sofia Genoveva,1,1928
Erik Antòn,1,1928
Horacio Eduardo,1,1928
Gudelia,1,1928
Nelda Lucia,1,1928
Ortencia Matilde,1,1928
Reimundo Eusebio,1,1928
Olga Flora,1,1928
Lorenza Victoria,1,1928
Catalina Bienvenida,1,1928
Amor Lirio,1,1928
Norma Ana Amelia,1,1928
Ema Teresa,1,1928
Hildebrando,1,1928
Imeldo Honorio,1,1928
Celina Dominga,1,1928
Domingo Ruperto,1,1928
Estela Anita,1,1928
Rosario Vicenta,1,1928
Elena Erminia,1,1928
Elvira Natalia,1,1928
Aida Nelida,1,1928
Elida Julia,1,1928
Elisa Otilia,1,1928
Olav Budde,1,1928
Elena Palmira,1,1928
Arcilia Maria,1,1928
Antenor Bartolome,1,1928
Oliva Martina,1,1928
Elutgarda Procelia,1,1928
Belgica Ema,1,1928
Odilia Esperanza,1,1928
Berta Ernestina,1,1928
Mario Moises,1,1928
Maria B,1,1928
Osvaldo Jacobo,1,1928
 Wenceslao,1,1928
Ema Pablina Nicolasa,1,1928
Neli Sada,1,1928
Vilma Geni,1,1928
Bernardo Andres,1,1928
Doli Esther,1,1928
Silvio Armando,1,1928
Gladis Mabelda,1,1928
Ventura Oscar,1,1928
Obdulia Beatriz,1,1928
Adan Genaro,1,1928
Dolores Natalia,1,1928
Salha,1,1928
Alida Enriqueta,1,1928
Nilda Alcira,1,1928
Lujan Alfredo,1,1928
Carlos Hipolito,1,1928
Dardo Petronio,1,1928
Bernarda Digna,1,1928
Carmen Raquel Ofelia,1,1928
Dafne Edith,1,1928
Basilica Dolores,1,1928
Ada Carmen,1,1928
Sapiensa Haydee,1,1928
Celina Aidee,1,1928
Amine,1,1928
Alicia Lydia,1,1928
Ana Ines,1,1928
Zulema Colomba,1,1928
Magel Telma,1,1928
Maria Luisa Haydee,1,1928
Digna Del Cármen,1,1928
Herminda Leonor,1,1928
Hugo Rodrigo Carmelo,1,1928
Elidad Lidia,1,1928
Daniel Nicolas,1,1928
Teresa Haydee,1,1928
Agustín Martín,1,1928
Celina Ramona,1,1928
Raquel Maria Dominga,1,1928
Fernando Andres,1,1928
Julio Edmundo,1,1928
Rosa Ysidora,1,1928
Tydio Adolfo,1,1928
Pancho,1,1928
Ana Alba,1,1928
Uruguayo Pedro,1,1928
Rohan Guillermo Julio,1,1928
Elina René,1,1928
Ernesto Andres,1,1928
Narciso Raul,1,1928
Rosalva Tomasa,1,1928
Ena Maria,1,1928
Julia Rita,1,1928
Margarita Cesilia Maria,1,1928
Marina Beneranda,1,1928
Ines De Los Santos,1,1928
Antonia Lucila,1,1928
Isabel Matilde,1,1928
Susana Guillermina,1,1928
Americo Italo,1,1928
Azucena Juanita Modesta,1,1928
Eloy Alberto,1,1928
Sara Eufemia,1,1928
Germana Maria,1,1928
Inabel Zulema,1,1928
Hipolito Felipe,1,1928
Santos Oscar,1,1928
Celia Irene,1,1928
Mariano Honorio,1,1928
Mario Hipolito,1,1928
Florentina Catalina,1,1928
Yolanda Dolores,1,1928
Nevor Fabian,1,1928
Elsa Nilda Ana,1,1928
Pedro Simeon,1,1928
Odelsia Elba,1,1928
Ernesta Carmen,1,1928
Lina Zita,1,1928
Gabriel Geronimo,1,1928
Lina Aurora,1,1928
Rodolfo Reyes,1,1928
Nieves Alcira,1,1928
Rejina,1,1928
Haydée Otilia,1,1928
Pura Trinidad,1,1928
Catalina Rosa Genoveva,1,1928
Excolastica,1,1928
Clara Azucena Del Valle,1,1928
Blanca Arcena,1,1928
Misefora,1,1928
Estefania Olga,1,1928
Olinda Catalina,1,1928
Delia Tomasa,1,1928
Florentina Candelaria,1,1928
MARIA NIDIA,1,1928
Lilian Lia,1,1928
Romilda Lucia,1,1928
Enso Destelio,1,1928
Gloria Clarisbel,1,1928
John Alexander,1,1928
Araceli Encarnacion,1,1928
Oscar Alejo,1,1928
Maria Edelmira,1,1928
Jose Hernan,1,1928
Indalecia,1,1928
Emilio Esteban,1,1928
Abel Saul,1,1928
Eloisa Monica,1,1928
Walter Cesar,1,1928
Aurora Marcial,1,1928
Balmorino,1,1928
Celina Elvira,1,1928
Ventura German,1,1928
Anatilde Haydee,1,1928
Rosalia Maura,1,1928
Adelina Clementina,1,1928
Trifina Corazon,1,1928
Gino Juan,1,1928
Dionicia Bonifacia,1,1928
Norma Liverata,1,1928
Doroteo,1,1928
Gladis Elda,1,1928
Dino Ramon,1,1928
Carmen Marcelina,1,1928
Crescencia,1,1928
Mireya,1,1928
Erlinda Valentina,1,1928
Nemesia Olga Renée,1,1928
Julia Carolina,1,1928
Sofia Teodota,1,1928
ILDA HORTENSIA,1,1928
Zara,1,1928
Martin Mario,1,1928
Elida Marta,1,1928
Clara Maria Rosa,1,1928
Ramona Elvira,1,1928
Hogar Nicandro,1,1928
Elba Dolly,1,1928
Herve Mariano,1,1928
Donato Leonardo,1,1928
Ignacio Antonio Benjamin,1,1928
Josefina Clemencia,1,1928
Fidelmina,1,1928
Iodeme,1,1928
Valeria Eva,1,1928
Eliseo Manuel,1,1928
Corina Haidee,1,1928
Julio Alejo,1,1928
Kevork,1,1928
Mercedes Nelida,1,1928
Teodolina Adela,1,1928
Nazareno Luis Enrique,1,1928
Emilse Amabila,1,1928
Beni de Frans,1,1928
Beatriz Guillermina,1,1928
Mario Guerino,1,1928
Ernesto Carmen,1,1928
Susana Clorinda,1,1928
Lidia Ascención,1,1928
Anelo Anastacio,1,1928
Juana Clotilde,1,1928
Maria Malaga,1,1928
Velia Sara,1,1928
Delia Mauricia,1,1928
Rosa Segunda,1,1928
Blanca Romilda,1,1928
Elfride,1,1928
Blas Hernan,1,1928
Aldo Victor,1,1928
Castalia Lili,1,1928
Guillermo Diego,1,1928
Alba Haydeé,1,1928
Diana Matilde,1,1928
Fernando Damian,1,1928
Maria Asencion,1,1928
Nicolas Andronico,1,1928
Maria Eujenia,1,1928
Mabel Matilde,1,1928
Zulema Carmen Amabile,1,1928
Baselisa  Adoracion,1,1928
Oscar E.,1,1928
Marcelino Domingo,1,1928
Aidee Angelica,1,1928
Eliseo Carlos,1,1928
Justo Alejandro,1,1928
Enue,1,1928
Fortunata Ines,1,1928
Domingo Valentin,1,1928
Ana Gestrudis,1,1928
Mari Esther,1,1928
Cleria Olga,1,1928
Virginia Graciana,1,1928
Asunta Maria,1,1928
Dora Esilda,1,1928
Elba Elsa,1,1928
Antolina Carmen,1,1928
Brigida Patricia,1,1928
Pedro Niceforo,1,1928
Shi Tei,1,1928
Etelvina America,1,1928
Emigdio Angel,1,1928
Norma Leonilda,1,1928
Emilia Lucrecia,1,1928
Carlos Remigio,1,1928
Salvador Salomon,1,1928
Manuela Argelia,1,1928
Nilda Palmira,1,1928
Fernando Felipe,1,1928
Julia Genara,1,1928
Epifania Sara,1,1928
Francisco Herlindo,1,1928
Zulma Del Carmen,1,1928
Estanislada Ramona,1,1928
Albina Eufemia,1,1928
Flores,1,1928
Delfa Lucia,1,1928
Luis Feliciano,1,1928
Elmo Henriy ,1,1928
Alcira Riolanda,1,1928
Dario Alejandro,1,1928
Angelica Florentina,1,1928
Ilda Eleonora,1,1928
Arminia Verónica,1,1928
Adelaida del Carmen,1,1928
Edith Julia,1,1928
Maria Simona,1,1928
Margarita Doraliza,1,1928
Odacia Ofelia,1,1928
Liria Josefa,1,1928
Elida Aida,1,1928
Eve Hilaria,1,1928
Isolda Ebelia Esmeralda,1,1928
Isabel Justina,1,1928
Calixta,1,1928
Manuel Teodoro,1,1928
Virgilia del Trancito,1,1928
Agustina Herminda,1,1928
Juana Anatilde,1,1928
Jesus Lujan,1,1928
Carlos Roman Prospero,1,1928
Olinda Ramona,1,1928
 Fehed Saleb,1,1928
Isidra Emma,1,1928
Guillermina Asuncion,1,1928
Bielza Rudecinda,1,1928
 Gladys Edith,1,1928
Violeta Aurora,1,1928
Marianina Leonides,1,1928
Ersilia,1,1928
Aage Pedro,1,1928
Hipolito Rodolfo,1,1928
Ester Virginia,1,1928
Maria Ermentina,1,1928
Angela Del Valle,1,1928
Aida Pascua,1,1928
Elisena,1,1928
Amalia Renee,1,1928
Tamen,1,1928
Mary Catalina,1,1928
Maria Florentina Lucia,1,1928
Aparicia Mercedes,1,1928
Vilca Maria,1,1928
Audelina Aurora,1,1928
Olga Calixta,1,1928
Dominga Del Rosario,1,1928
Ella Elvira,1,1928
Alberto Fortunato,1,1928
Luis Sixto,1,1928
Ruben Elio,1,1928
Rita Desposoria,1,1928
Hortencia Nelida,1,1928
Rosita Francisca,1,1928
Maria Efixica,1,1928
 Valentin,1,1928
Berta Celia Eustaquia,1,1928
Martin Sacaria,1,1928
Rosa Noemi,1,1928
Leonor Jorgelina,1,1928
Melchora Mercedes,1,1928
Otilia Anatilde,1,1928
Lucresia del Carmen,1,1928
Pedro Gregorio,1,1928
Sofia Aida,1,1928
Luciano Gregorio,1,1928
Ruben Edemar,1,1928
Irma Joaquina,1,1928
Elide Alicia,1,1928
Laura Argentina,1,1928
Lydia Delia,1,1928
Alicia Stella,1,1928
Mercedes Isidora,1,1928
Elisa Flora,1,1928
Marfira Florencia,1,1928
Ramona Genara,1,1928
Ilda Teodolinda,1,1928
Aurora Celestina,1,1928
Norma Del Valle,1,1928
Yldefonzo,1,1928
Elvira Demetria,1,1928
Isabel Elba,1,1928
Hermosinda,1,1928
 Nilia Irma,1,1928
Francisco Tulio,1,1928
Cayetano Tomás,1,1928
Rogelio Alcides,1,1928
Elida Rebeca,1,1928
Bernardo Rogelio,1,1928
Conrado Ignacio,1,1928
Andres Primitivo,1,1928
Mercedes Laurentina,1,1928
Saida Rene,1,1928
Elisa Regina,1,1928
Pedro Liberato,1,1928
Carmela Ramona,1,1928
Cora Nilda,1,1928
Arcangel Milto,1,1928
Martha Maria Jorgelina,1,1928
Natividad Josefina,1,1928
Saturnina Teodolinda,1,1928
Lucio Maria,1,1928
Horacio Mariano,1,1928
Julia Gualberta,1,1928
Delio Antonio,1,1928
Teresa Amalia,1,1928
Rolando Bienvenido,1,1928
Juan Abertano,1,1928
 Ana Cristina,1,1928
Rudesinda,1,1928
Elsa Elida,1,1928
Susana Hebe,1,1928
Claudio Gerardo,1,1928
Elisa Angelica,1,1928
Dominga Adolia,1,1928
Domitila Herminia,1,1928
Esteher Lucia,1,1928
Laura Adela,1,1928
Nelly Marylis,1,1928
Alberto Agapito,1,1928
Sofia Ofelia,1,1928
Perpetua Etelvina,1,1928
Santa Angela,1,1928
Julia Clotilde,1,1928
Alicia Clemencia,1,1928
Otilia Rina,1,1928
Clara Elva,1,1928
Ester Teresa,1,1928
Mabel Norma Paulina,1,1928
Wucfredo Nestor,1,1928
Carmen Edita,1,1928
Felisa Marina,1,1928
Nori,1,1928
Adriana Virginia,1,1928
Herminda Nora,1,1928
Antonio Rene,1,1928
Ismael Roque,1,1928
Alejandro Eudor,1,1928
Pedro Abrahan,1,1928
Helida Jacinta,1,1928
Teodora Visea,1,1928
Gregoria Guillermina,1,1928
Yolanda Irma,1,1928
Esteljilda,1,1928
Silvana Elida,1,1928
Alejandra Angelica,1,1928
Bertha Teresa,1,1928
Ernesto Federico Augusto,1,1928
Haydee Salome,1,1928
Teresa Liberata,1,1928
Fabia Luisa,1,1928
Edelyisa Yolanda America,1,1928
Etia Maria,1,1928
Osias,1,1928
Isidro Simon,1,1928
Adela Pierina,1,1928
Perpetua Felicita,1,1928
 Albina Isabel,1,1928
Anselmo Federico,1,1928
Anita Elena,1,1928
Olga Candida,1,1928
 Susana Lidia,1,1928
Aurelia Carmen,1,1928
Hector Julian,1,1928
Angela Domiciana,1,1928
Ramon Meliton,1,1928
Elvira Filomena,1,1928
Andres Maximino,1,1928
Dalmira,1,1928
David Alberto,1,1928
Hilba Alba,1,1928
Ludovica Noemi,1,1928
Nelva Aidé,1,1928
Lucinda Genoveva,1,1928
Rosa Cipriana,1,1928
Osvaldo Dario,1,1928
Emilia Clementina,1,1928
Pascualina Ursula,1,1928
Juana Antonina,1,1928
Faustina Yolanda,1,1928
Roberto Basilio,1,1928
Nair,1,1928
Eufronio Felipe,1,1928
Fioravanti Amado Jupiter,1,1928
Vilmar José,1,1928
Felisa Natividad,1,1928
Irene Fortuna,1,1928
Estela Marta,1,1928
Jasna,1,1928
Ligia Josefina,1,1928
Aidee Dorila,1,1928
Rosa Nelida Teresa,1,1928
Del Pilar,1,1928
Clemente Mateo,1,1928
Felicidad del Carmen,1,1928
Crisanto,1,1928
Reyes Alejo,1,1928
Espifania Adriana,1,1928
Hiramel Adel,1,1928
Augusto Domingo,1,1928
Fidela del Socorro,1,1928
Luis Gabriel Arcangel,1,1928
Dolores Eduarda,1,1928
Norberto Mauro,1,1928
Leonor Ines,1,1928
Pastora Jesus,1,1928
Regina Noella,1,1928
Emma Cesira,1,1928
Maria Eloina,1,1928
Cristalda,1,1928
Otilia Josefina,1,1928
Marta Luisa Matilde,1,1928
Antonio Secundino,1,1928
Geronima Indamira,1,1928
Pilar Elvira,1,1928
Manuel Antonio Segundo,1,1928
Esther Maria Luisa,1,1928
Dusolina Elisabeth,1,1928
Myrian,1,1928
Raúl Nicolas Alberto,1,1928
Faustino Juan,1,1928
Manuel Remigio,1,1928
Josefa Ada,1,1928
Heno Roger,1,1928
Delia Benilde,1,1928
Beatriz María Enna,1,1928
Delfa Hilda,1,1928
Amanda Anita Antonia,1,1928
Lyda Catalina,1,1928
Maria Pacifica,1,1928
Edi Italia,1,1928
Ana Silvia,1,1928
Fernando Augusto,1,1928
Merciano,1,1928
Mauro Azarias,1,1928
Daniela Catalina,1,1928
Marina Argentina,1,1928
Ramona Gloria,1,1928
Geronima Robila,1,1928
Armonia Alba,1,1928
Francisca Del Tránsito,1,1928
Clelia Zulema,1,1928
Jorge Agustin,1,1928
Concepcion Sabina,1,1928
Elisea Sinforosa,1,1928
Marcelino Alberto,1,1928
Nelfor Atilio,1,1928
Justo Valentin,1,1928
Beatriz Clara,1,1928
Celia Hilaria,1,1928
Sixto Aquiles,1,1928
Celica Concepcion,1,1928
Elizabeth Orfilia,1,1928
Orfelia Lucia,1,1928
Herminda Amalia,1,1928
Florencia Tomasa,1,1928
Eduardo Hipolito,1,1928
Victoriana Celina,1,1928
Nestor Romaldo Jose,1,1928
Inocencia Carmen,1,1928
Crisostomo Melchor,1,1928
Jose Silverio,1,1928
Sindimia De Jesus,1,1928
Enriqueta Juana,1,1928
Romula Sebastiana,1,1928
Amanda Norma,1,1928
Concepcion Isabel,1,1928
Antonia Azucena,1,1928
Niza Ema,1,1928
Rosario Librada,1,1928
Fama,1,1928
Gerlinder Hildegar,1,1928
Juan Orestes,1,1928
Estelvio,1,1928
Juan Amador,1,1928
Justa Audelina,1,1928
Hipolito Norton,1,1928
Edgardo Jacobo,1,1928
Carmen Elba,1,1928
Celva Argentina,1,1928
Vicitacion,1,1928
Catalina Amelia,1,1928
Zulema Estela,1,1928
Elina Nelly,1,1928
Julia Josefa Lorenza,1,1928
Maria Delelis,1,1928
Celia Veronica,1,1928
Susana Lilia,1,1928
Armela,1,1928
Agripina Basilia,1,1928
Ernesto Jorge,1,1928
Emma Filomena,1,1928
Nelida Hortensia,1,1928
Raul Arturo,1,1928
Carlos Santos,1,1928
Nelida Florinda,1,1928
Mariano Eduardo,1,1928
Salbador,1,1928
Tilsa Ines,1,1928
Gregorio Nicolas,1,1928
Nieves Ofelia Ana,1,1928
Angelica Jacinta,1,1928
Ramona Delina,1,1928
Italia Julia,1,1928
Marta Mariana,1,1928
Ilda Del Valle,1,1928
Eva Otilia,1,1928
Edita Del Carmen,1,1928
Masfaldo,1,1928
Eutimia,1,1928
Ilde Esther,1,1928
Guillermo Ramón,1,1928
Irene Sebastiana,1,1928
Mateo Modesto,1,1928
Glyndur,1,1928
Ana Maria Angelica,1,1928
