nombre,cantidad,anio
Irma Soledad,1,1924
Dante Hector,1,1924
Jose Indalecio,1,1924
Clara Graciana,1,1924
Genaro Gabriel,1,1924
Emma América,1,1924
Tiberio,1,1924
Angela Eulogia,1,1924
Dario Generoso,1,1924
Jovina del Rosario,1,1924
Nely Constancia,1,1924
Juan Simion,1,1924
Teresa Ramona,1,1924
Violeta Elida,1,1924
Jorge Florentino,1,1924
Margarita Delinda,1,1924
Anibal David,1,1924
Francisco Celestino,1,1924
Arturo Mariano,1,1924
Maria Blanca Isabel,1,1924
Luis Santos,1,1924
Alicia Laureana,1,1924
Mercedes Leocadia,1,1924
Antonio Basilio,1,1924
Elvira Paula,1,1924
Giraldo Domingo,1,1924
Lilia Renee,1,1924
Mario Loreto,1,1924
Doriana Albina,1,1924
Octavia De Jesus,1,1924
Felisa Jarco,1,1924
Conceto Alejandro,1,1924
Celestina Elsa,1,1924
Lucas Juliana,1,1924
Delicia Martina,1,1924
Dedel Antonia,1,1924
Evergelio Adelcio,1,1924
Domisiana,1,1924
Antonia Raquel,1,1924
Domingo Santo,1,1924
Francisco Salomon,1,1924
Bonifacio Desiderio,1,1924
Dominga Antonia,1,1924
Concepcion Matilde,1,1924
Jose Amado,1,1924
Audelina Elena,1,1924
Dalma Edna,1,1924
Anselmo José,1,1924
Margarita Catalina,1,1924
Mariano Gregorio,1,1924
Ned,1,1924
Marcelo Victor,1,1924
Alexander,1,1924
Seferina Ramona,1,1924
Leonor Lidia,1,1924
Osvaldo Alberto,1,1924
Gregorio Ricardo,1,1924
Ernesto Juan,1,1924
Felipe Neriz,1,1924
Estercita Catalina,1,1924
Angelica Dorila,1,1924
Eugenia Pura,1,1924
Zulma Hilda,1,1924
Heriberto Félix,1,1924
Elvira Toribia,1,1924
Egidio,1,1924
Berzabes,1,1924
Paula Esther,1,1924
Isidoro Antonio,1,1924
Nuria,1,1924
Rosa Cira,1,1924
Ramona Marcolina,1,1924
Lucrecia Del Carmen,1,1924
Francisco Mauricio,1,1924
Ovidio Manuel,1,1924
Rosalia Esther,1,1924
Ramon Salomon,1,1924
Nelida Leoncia,1,1924
Carmen Amelia,1,1924
Teofilo Santiago,1,1924
Deziderio,1,1924
Rebeca Lillia,1,1924
Urbano,1,1924
Allan Walter,1,1924
Nelso Juan,1,1924
Elvira Romana,1,1924
Celestina Nelida,1,1924
Rosa Josefina,1,1924
Maria Eunice,1,1924
Maximo Jose,1,1924
María Dejesus,1,1924
Selva Dora,1,1924
Beatriz Nelida,1,1924
Osvaldo Ruben,1,1924
Fernando Esteban,1,1924
Gracia Santina,1,1924
Luisa Yolanda,1,1924
Zulema Angela Leonilda,1,1924
Mercedes Saturnina,1,1924
Ricardo Angel,1,1924
Carmen Petrona,1,1924
Anibal Homero,1,1924
Juan Carlos Jose,1,1924
Jose Vidis,1,1924
Francisco Melis,1,1924
Elba Yolanda Margarita,1,1924
Nelida Rosa Carmen,1,1924
Teresa Olga,1,1924
Carlos Julio Ramon,1,1924
Gisela Juana,1,1924
Mabel Telma,1,1924
Alejandro del Carmen,1,1924
Benigna Margarita,1,1924
Alfredo Cristobal,1,1924
Leonilda Angel,1,1924
Julio Constantino,1,1924
Leonilde Ana,1,1924
Helbia Emilia,1,1924
Guerino,1,1924
Celedonia Ana,1,1924
Elsa Noemi Juana,1,1924
Ramon Bernabé,1,1924
Yolanda Imelda,1,1924
Elba Amelia,1,1924
Francisco Raul Ramon,1,1924
Jesus del Valle,1,1924
Ida Elida,1,1924
Ramon Estanislao,1,1924
Hilda Del Cano,1,1924
Tomas Ubaldo,1,1924
Benarda,1,1924
Perla Enriqueta,1,1924
Nilda Eliser,1,1924
Cleobert Felisa,1,1924
Carmen Redentor,1,1924
Elsa Emma,1,1924
Livia America,1,1924
Perla Lilian,1,1924
Ermenegildo Juan,1,1924
Vitalina del Carmen,1,1924
Alicia Dolores,1,1924
Edilma Nieve,1,1924
Amor,1,1924
Magdalena Dolores,1,1924
Jorge Enrique Hipolito,1,1924
Juliana Mercedes,1,1924
David Segundo,1,1924
Elsa Alicia,1,1924
 Maria Delia Adelina,1,1924
Elena Haydee,1,1924
Dora Clotilde,1,1924
Josefa Emiliana,1,1924
Isabel Aida,1,1924
Maria Luisa Catalina,1,1924
Andres Gregorio,1,1924
Elba Juana,1,1924
Matilde Silvina,1,1924
Luis Martiniano,1,1924
Angel Pio,1,1924
Honoria Del Transito,1,1924
Lydia Laura,1,1924
Jeronima Margarita,1,1924
Alicia Paula Esther,1,1924
Susana del Carmen,1,1924
Clorinda Haydee,1,1924
Maitena Sara,1,1924
Telma Eve,1,1924
Genara Rosa,1,1924
Laura Esther,1,1924
Marion,1,1924
Estela Rufina,1,1924
Dina Yolanda,1,1924
Dolores Julia,1,1924
Arnoldo Victor,1,1924
Alida Eve,1,1924
Belisario,1,1924
Pablo Lorenzo,1,1924
Amelia Graciela,1,1924
Saida Emilia,1,1924
Dora Celina,1,1924
Graciela Fridefrinda,1,1924
Haydee Manon,1,1924
Hilda Nieves,1,1924
Maria Pulique,1,1924
César Zus,1,1924
Juana Basilia,1,1924
Oscar Secundino,1,1924
Erminda Paula,1,1924
Genara Enriqueta,1,1924
Dominga Clara,1,1924
Hermelina Cecilia,1,1924
Juana Leonarda,1,1924
Gabina Encarnacion,1,1924
Emigdio Oscar,1,1924
Elena Noemi,1,1924
Manuel Benigno Nemesio,1,1924
Araceli Noemi,1,1924
Alberto Osvaldo,1,1924
Cecilia Teresa,1,1924
Elpidio Fermin,1,1924
Feliciana Antonia,1,1924
Melania Teresa,1,1924
Paula Norma,1,1924
Rosa Delfina,1,1924
Antonio Rosario,1,1924
Elsa Araceli,1,1924
Dominga Micaela,1,1924
Saturnina Griselda,1,1924
Rosaura Pascuala,1,1924
Lea Iris,1,1924
Roberto Geronimo,1,1924
Maria Primitiva,1,1924
Zusana,1,1924
Cayetano Andres,1,1924
Maria Zenaida,1,1924
Micaela Feliciana,1,1924
Paula Elsa,1,1924
Graciel,1,1924
Celia del Carmen,1,1924
Victoria Josefa,1,1924
Manuela Bernardo,1,1924
Adela Nora,1,1924
Nora Isabel,1,1924
Ligia Esther,1,1924
Luisa Ermelinda,1,1924
Angela Excelsa Rosa Julia,1,1924
Victoria Nelida,1,1924
Mario Rene,1,1924
Ernestina Carmen,1,1924
Fresia Carmen,1,1924
Ana Pierina,1,1924
Horacio Edmundo,1,1924
Maria Ingracia,1,1924
Selva Hortensia,1,1924
Helvia Doris,1,1924
Lastenia del Carmen,1,1924
Emilia Dora,1,1924
Ilda Paula,1,1924
Charne Eidel,1,1924
Liliyan,1,1924
Elida Ana,1,1924
Esilda Albertina,1,1924
Estanislao Leon,1,1924
Celia Elisa,1,1924
Adorna Josefa,1,1924
Edit Yolanda,1,1924
Alberto Marcelo,1,1924
Mirta,1,1924
Alvina,1,1924
Daniel Quintin,1,1924
Ana Maria del Valle,1,1924
Ruben Francisco,1,1924
Nicolas Juan,1,1924
Ramona Dorila,1,1924
Nelida Anunciada,1,1924
Regina Esther,1,1924
Sada Neli,1,1924
Alsira,1,1924
Juan Rosa Villalba,1,1924
Victorina Emma,1,1924
Milciades Pedro,1,1924
Brigida Josefina,1,1924
Marta Elva,1,1924
Hector Eugenio,1,1924
Dominga Clotilde,1,1924
Petrona Florencia,1,1924
Florentina Luisa,1,1924
Nulisnarda,1,1924
Yolanda Matilde,1,1924
Julia Amalia Georgina,1,1924
Bartolome Asdrubal,1,1924
Edith Elba,1,1924
Gregorio Martin,1,1924
Brigida Cristina,1,1924
Lauda Seferina,1,1924
Ageda Regina,1,1924
Blanca Haidee,1,1924
Malbina Olga,1,1924
Reyna Victoria,1,1924
Alicia Haydee,1,1924
Elcio Osvaldo,1,1924
Elidia Rosa,1,1924
Eler Desiderio,1,1924
 Nita Elsa,1,1924
Martin Juan,1,1924
Dora Evangelina,1,1924
Hilda America,1,1924
Dora Norma,1,1924
Bienvenida Benita,1,1924
Benedicto,1,1924
Armando Vicente,1,1924
Ceferina Bernardina,1,1924
Sofia Martina,1,1924
Agraria Argentina,1,1924
Edubina,1,1924
Ana Haydee Maria,1,1924
Maria Lylia,1,1924
Josefa Maria Adela,1,1924
Clara Feliza,1,1924
Erna Victoria,1,1924
Arnoldo Pedro,1,1924
Elsa Leticia,1,1924
Dolores Jesus,1,1924
Lina Sara,1,1924
Maria Loreta,1,1924
Abel Horacio,1,1924
Abelardo Alcides,1,1924
Donata Dominga,1,1924
Mario Orlando,1,1924
Alfredo Carlos,1,1924
Denise Maria,1,1924
Gerardo Pedro,1,1924
Emma Urbelina,1,1924
Palmira Paulina,1,1924
Otto Ernesto,1,1924
Selva Virginia,1,1924
Haydee Victoria,1,1924
Elvira Carmen,1,1924
Antonia Juana,1,1924
Leonidas,1,1924
Romildo Miguel,1,1924
Dircia Rosa,1,1924
Margarita Odeta,1,1924
Reina Birginia,1,1924
Maria Antelia,1,1924
Martina Carmen,1,1924
Madarina Telma,1,1924
Juan Luis Silverio,1,1924
Segundo Regino,1,1924
Petrona Alejandrina,1,1924
Alina,1,1924
Lola Raquel,1,1924
Ramona Irma,1,1924
Mercedes Noemi,1,1924
Rosa Dolores,1,1924
Maria De Las Mercedes Rosario,1,1924
Gregoria Emiliana,1,1924
Enriqueta Concepcion,1,1924
Antonio Rosendo,1,1924
Raquel Enrriqueta,1,1924
Cledia Eve,1,1924
Arturo Carmelo,1,1924
Ricardo Armando,1,1924
Elicia Dominga,1,1924
Raul Angel,1,1924
Teresa Haydee,1,1924
Miguel Romulo,1,1924
Lily Victoria,1,1924
Nueliz Cecilia,1,1924
Justa Vicenta,1,1924
Hilde Maria,1,1924
Blanca Isabel,1,1924
Jaroslao,1,1924
Alfredo Fernando,1,1924
Angela Ana,1,1924
Isidro Ubaldo,1,1924
Hebe Elvira,1,1924
Ana Cristina,1,1924
Dina Luisa,1,1924
Etelmes Yolanda,1,1924
Adino Juan,1,1924
Tomas Isidoro,1,1924
Leonidas Nicolas,1,1924
Amelia Petrona,1,1924
Rosa Martha,1,1924
Yolanda Esmilsen,1,1924
Rosa Erminda,1,1924
Margarita Celia,1,1924
Aganetha,1,1924
Alegrina Flora,1,1924
Roque Emilio,1,1924
Blanca Nelis,1,1924
Aurora America,1,1924
Arminda Elena,1,1924
Eduardo Florentino,1,1924
Vicentina,1,1924
Julia Arminda,1,1924
Noe Ginvernales,1,1924
Reyes,1,1924
Calisto Oscar,1,1924
Zulema Renee,1,1924
Jose Primo,1,1924
Domingo Bienvenido,1,1924
Cora Aurora,1,1924
Felisa Zenobia,1,1924
Antonieta Lucia,1,1924
Luis Absalom,1,1924
Ernesta Marcela Teresita,1,1924
Gelsina Asunta,1,1924
Aida Sara,1,1924
Lucia Cecilia,1,1924
Cirila Rosa,1,1924
Enelida Juana,1,1924
Nicolas Nasario,1,1924
Belkis Marina Antonia,1,1924
Inmaculada Antonieta,1,1924
Antonia Agustina,1,1924
Andres Remberto,1,1924
Delmira Ema,1,1924
Ruben Clemente,1,1924
Angela Elina,1,1924
Mateo Domingo,1,1924
Amalia Rufina,1,1924
Carmen Elvira,1,1924
Rodolfo Emilio,1,1924
Paul Joseph,1,1924
Nélida Olegaria,1,1924
Serafina Elsa,1,1924
Noemi Abundancia,1,1924
Sergio Orlando,1,1924
Lidia Clara,1,1924
 Isabel Amada,1,1924
Nilsa Liria,1,1924
Benedetta,1,1924
Sergia Elisa,1,1924
Clelia Idelma,1,1924
Rito Timoteo,1,1924
Mauricio Arturo,1,1924
Omar Adolfo,1,1924
Roque Julio,1,1924
Juana Vangelina,1,1924
Cora Sara,1,1924
Luisa Reina,1,1924
Emilia Valeriana,1,1924
Adolfo Evaristo,1,1924
Alida Inconorata,1,1924
Adela Maria Paulina,1,1924
Doris Diva Rosa,1,1924
Eduardo Norberto,1,1924
Margarita Isabel,1,1924
Idelmo Marcos,1,1924
Sixto Juan,1,1924
Patricio Enrique,1,1924
Tomasa Villanova,1,1924
Luis Hilario,1,1924
Amabelia Rosa,1,1924
Evanda De La Concepcion,1,1924
Tomas Arnolfo,1,1924
Zunilda Nieve,1,1924
Alicia Arminda,1,1924
Rosario Placida,1,1924
Gabino Herminio De San Ramon,1,1924
Elsa Elba,1,1924
Alberto Daniel,1,1924
Idalgo,1,1924
Arturo Domingo,1,1924
Manuel Eduardo,1,1924
Eva Berta,1,1924
Nancy,1,1924
Boleslao,1,1924
Aleida Irma,1,1924
Nydia Edith,1,1924
Juana Irene,1,1924
Julia Dair,1,1924
Sunilda Edit,1,1924
Vrenely,1,1924
Ankine,1,1924
Brigida Ines,1,1924
Dionicio Froilan,1,1924
Nicolas Claver,1,1924
Luisa Doralice,1,1924
Ida Reparata,1,1924
Clementina del Valle,1,1924
Horacio Harry,1,1924
Juana  Antonia,1,1924
Carlos Higinio,1,1924
Nilda Del Transito,1,1924
Mateo Prudencio,1,1924
Clelia Aurora,1,1924
Nicomedia Sara,1,1924
Norma Alicia,1,1924
Manuela Dejesus,1,1924
Alvina Estela,1,1924
Irma Victorina,1,1924
Carolina Isabel,1,1924
Esther Elva,1,1924
Noema Ida,1,1924
Placido Antonio,1,1924
Andrés Sulaiman,1,1924
Florinda De La Rosa,1,1924
Roberto Mario Hermes,1,1924
Elvia Maria,1,1924
Eduardo Angel,1,1924
Marcelo Luis,1,1924
Heriberto Alfredo,1,1924
Trinidad Ricarda,1,1924
Gluferina Del Carmen,1,1924
Anna Emilia,1,1924
Lucy Nelly,1,1924
Celia Sofia,1,1924
Maria Oelia,1,1924
Carmelo Antonio,1,1924
Lilia Elda,1,1924
Domiciano,1,1924
Nicasio Estevan,1,1924
Maria Liberata,1,1924
Libera Maria,1,1924
Julio Adolfo,1,1924
Martha Leonor Rosa,1,1924
Reymunda Elisa,1,1924
Valerio Alejo,1,1924
Justa Olimpia,1,1924
Adolfo Omar,1,1924
Nilda Orialis,1,1924
Maria Aurelia Assunta,1,1924
Olga Casilda,1,1924
Edita Florentina,1,1924
Paulina Elvira,1,1924
Jose Balbino,1,1924
Petrona Damiana,1,1924
Mirta Sarturina,1,1924
Adela Santa,1,1924
Carlos Albano,1,1924
Rica,1,1924
Brunilda,1,1924
Teresa Ivonne,1,1924
Amador,1,1924
Maria Orsola,1,1924
Ester de La Cruz,1,1924
Domingo Faustino,1,1924
Florentina Mercedes,1,1924
Florinda Carlina,1,1924
Ida Lucia,1,1924
Edith Noelly,1,1924
Herminia Adela,1,1924
Mercedes Monserrat,1,1924
Yolanda Eufemia,1,1924
Pabla Emiliana,1,1924
Bruna Virginia,1,1924
Elba Noemi,1,1924
Selva Magdalena,1,1924
Gervacio Emiliano,1,1924
Anunsiacion,1,1924
Nelida Avelina,1,1924
Maria del Carmen Juanita,1,1924
Elvia del Carmen,1,1924
Lucio Norberto,1,1924
Mercedes Natalia,1,1924
Ernesto Enrique,1,1924
Irma Lujan,1,1924
Cornelio Calazan,1,1924
Maria Edelmira,1,1924
 Isabel Rosa,1,1924
Ernesta Luisa,1,1924
Atilija,1,1924
Antonia Angelica,1,1924
Sarita Nelida,1,1924
Orestes Carlos,1,1924
Maria Maura  ,1,1924
José Modesto,1,1924
Susana Carlota,1,1924
Bernarda Haida,1,1924
Juana Ambrocia,1,1924
Lucio Lindor,1,1924
Mary,1,1924
Juan Rolando,1,1924
Froilana Ascencion,1,1924
Eduardo Emilio,1,1924
Atilio Osvaldo,1,1924
Maria Lidia Genoveva,1,1924
Lidia Concepcion,1,1924
Delia Francisca,1,1924
Antonieta Do Carmo,1,1924
Gladis Emilia,1,1924
Balbina Argentina,1,1924
Luisa Carmen,1,1924
Enrique Raimundo,1,1924
Pierina Raquela,1,1924
Emidio,1,1924
Adela Pascuala,1,1924
Juan Carlos Remigio,1,1924
Tilde Rosa,1,1924
Irma Plácida,1,1924
Anibal Jaime,1,1924
Elisabeth Socorro,1,1924
Aldo Humberto,1,1924
Albana Raimunda,1,1924
Felipe Cornelio,1,1924
Alba Elsa,1,1924
Mekerdiche,1,1924
Nelida Beccie,1,1924
Brigida Candelaria,1,1924
Alfredo Isidro,1,1924
Elsa Elvira,1,1924
Crispin Eduardo,1,1924
Diego Bienvenido,1,1924
Cerafin,1,1924
Adriana Vicenta,1,1924
Ines Jacinto,1,1924
Magdalena Carolina,1,1924
Nicolas Rafael,1,1924
Maria Sira,1,1924
Rudecindo Oscar,1,1924
Celia Lourdes,1,1924
Miguel Arnold,1,1924
Amelia Aniceta,1,1924
Beatris Ofelia,1,1924
 Aurora Corina,1,1924
Carla Desolina Teresa,1,1924
Elva Juana,1,1924
Nora Delia,1,1924
Nelida Berta,1,1924
Damasa Benita,1,1924
Alina Paula,1,1924
Reynaldo Quinto,1,1924
Etelvina Tereza,1,1924
Aurora Iris,1,1924
Silvestre Benedicto,1,1924
Reynaldo,1,1924
Ventura Adelina,1,1924
Antonia Josefa,1,1924
Humberto Moisés,1,1924
Paz Ramona,1,1924
Nelida Lourdes,1,1924
Nelly Teresa,1,1924
Roque Laureano,1,1924
Elida Remigia,1,1924
Nelida Maxima,1,1924
Nicolas Bautista,1,1924
Aurora Benita,1,1924
Lelia Del Rosario,1,1924
Abdona Nelida Rosa,1,1924
Lider,1,1924
Alicio,1,1924
Perfecta Maria Dolores,1,1924
Angel Armando,1,1924
Yolanda Damiana,1,1924
Dalinda Mercedes,1,1924
Lisandro,1,1924
Erminda Angela,1,1924
Alicia Petrona,1,1924
Beatriz Laura,1,1924
Vicenta Natividad,1,1924
Joventino Eliseo,1,1924
Marcelina Del Carmen,1,1924
Juana Del Pilar,1,1924
Brigida Nelida,1,1924
Hada Irene,1,1924
Florentino Miguel,1,1924
Maria Fortunata Antonia,1,1924
Domingo Marcelino,1,1924
Ines Laura,1,1924
Sergio Raul,1,1924
Beatriz Aurora,1,1924
Estela Beatriz,1,1924
Enilda Delia,1,1924
Julia Nativida,1,1924
Ludovico Maria Enrique,1,1924
Perla Asuncion,1,1924
Zulma Livia,1,1924
Victor Santiago,1,1924
Jesus Ernesto,1,1924
Teresa Esperanza,1,1924
Josefina Ana Antonia,1,1924
Wilma,1,1924
Oreste Carmen,1,1924
Alfredo Jorge,1,1924
Ricardo Isaias,1,1924
Juana Segunda,1,1924
Manuel Segundo Elias,1,1924
Gaspara,1,1924
Marta Amalia,1,1924
Elcira Blanca,1,1924
Nicolas Francisco,1,1924
Clara Gregoria,1,1924
Epifanio Antonio,1,1924
Blanca Luz,1,1924
Ambrosio Nildo,1,1924
Hebe Ada,1,1924
Marcelina Argentina,1,1924
Ana Amalia,1,1924
Vera,1,1924
Julio Hermas,1,1924
Jorge Publio,1,1924
Mercedes Antonia,1,1924
Ethel Paulina,1,1924
Luisa Beatriz,1,1924
Dina Baltimora,1,1924
Manuela Irma,1,1924
Monico,1,1924
Ema Paulina,1,1924
Maria Augusta,1,1924
Dagmar Sara Elena,1,1924
Saúl Sabas,1,1924
Aniseta Eufemia,1,1924
Crispin,1,1924
Amalia Dolores,1,1924
Zoraida Del Valle,1,1924
Velia,1,1924
Normanda,1,1924
Americo Marcelo,1,1924
Rogelio Reginaldo,1,1924
Mauricio Isaac,1,1924
Tina Clelia,1,1924
Juana Teresa,1,1924
René Pilar,1,1924
Juan Nicanor,1,1924
Eloda Elsa,1,1924
Odilia Elba,1,1924
Renata Gardonia,1,1924
Felisa del Transito,1,1924
Cristina Jacinta,1,1924
Enrique Vicente Constantino,1,1924
Rosa Claveles,1,1924
Lucia Coleta,1,1924
Olga Elsa,1,1924
Luis Eugenio,1,1924
Sara Guillermina,1,1924
Maria Zaragosa,1,1924
Fidel Angel,1,1924
Crisostomo,1,1924
Domingo Anselmo,1,1924
Elvira Sara,1,1924
Delfina René,1,1924
Carmen Raul,1,1924
Inés María Bárbara,1,1924
Gracia Cristina,1,1924
Umberto Oscar,1,1924
Leontina Natibidad,1,1924
Exequiel Mario,1,1924
Gregoria Fidela,1,1924
Anita Teresa,1,1924
Teresa Lilia,1,1924
Julia Maria Isabel,1,1924
Bautista Luis,1,1924
Jovino,1,1924
Leopoldo Jacinto,1,1924
Benito Ramon,1,1924
Teresa Adelaida,1,1924
Esther Maria Ascension,1,1924
Angel Tristan,1,1924
Santina Maria,1,1924
Hilda Italia,1,1924
Aurora Luisa,1,1924
Heliodoro Jovito,1,1924
Rosa Ernesta,1,1924
Concepcion Humberto,1,1924
Ernesto Esteban Antonio,1,1924
Denie Zunilda,1,1924
Blanca Doly Nolly,1,1924
María De La Concepción,1,1924
Beatriz Victoria,1,1924
Pablo Delicio,1,1924
Cecilia Hortencia,1,1924
Romelia,1,1924
Orlando Santos,1,1924
Leonor Mercedes,1,1924
Arturo Gabriel,1,1924
Rosa Catalina Dusolina,1,1924
Arsenio,1,1924
Hermindo Gumersindo,1,1924
Moises Aaron,1,1924
Aldo Silvano,1,1924
Gerarda del Rosario,1,1924
Elisa Maria Antonia,1,1924
Edita Ines,1,1924
Marta Lilian,1,1924
Rosalia Maria,1,1924
Antonio Vicente,1,1924
Jesus Cruz Miguel,1,1924
Andres Pedro,1,1924
Mardonia Clara,1,1924
Jose Paulino,1,1924
Martha Cora,1,1924
Lucia Maria Elisa,1,1924
Orfelia Sebastiana,1,1924
Amanda Julia,1,1924
Hugo Juan Jacinto,1,1924
Tiburcia Adela,1,1924
Ana Felicia,1,1924
Dionisio Ramon,1,1924
Osbalda,1,1924
Americo Tomas,1,1924
Dominga Elvira,1,1924
Carmen Severa,1,1924
Irga,1,1924
Alcira Lea,1,1924
Delina Alcira,1,1924
Dora Ethel,1,1924
Carmen Lola,1,1924
Hector Fivaller Claris,1,1924
Maria Tersilla,1,1924
Ilda Renee,1,1924
Dominga Martina,1,1924
Sabado,1,1924
Julieta del Carmen,1,1924
Carlos Reyes,1,1924
Agustina Ascencion,1,1924
Maria Aurelia,1,1924
Maria Espíritu,1,1924
Hilmar Narciso,1,1924
Victorina Lucia,1,1924
Ines Esther,1,1924
Alicia Azucena,1,1924
Constante,1,1924
Alida Francisca,1,1924
Celmira Antonia,1,1924
Eva Juana,1,1924
Cayetana Victoria,1,1924
Leonor Esther,1,1924
Lidia Sara,1,1924
Florencia Albertina,1,1924
Inge Helena,1,1924
Melitona Dora,1,1924
Hilda Margarita,1,1924
Felix Marcelino,1,1924
Lydia Maria,1,1924
Beatriz Edelma,1,1924
Margarita Leonor,1,1924
Abel Ruben,1,1924
Alicia Josefina,1,1924
Ana Albina,1,1924
Felisiana,1,1924
Carmelo Americo,1,1924
Gavina Arminda,1,1924
Nidia Clary,1,1924
Adonio Aridio Ezio,1,1924
Ramon Pascual,1,1924
Olga Eva,1,1924
Bruno Marino,1,1924
Susana María Esther,1,1924
Mercedes Nicolasa,1,1924
Martha Hebe,1,1924
Elena Nilda Teresa,1,1924
Lucio Juan ,1,1924
Nives,1,1924
Angelica Luisa,1,1924
Hugo Alberto,1,1924
Lilia Auneris,1,1924
Elido Dario,1,1924
Clotilde Benerada Ethel,1,1924
Dolores Sara,1,1924
Soveida,1,1924
Leodolfo Ciriaco,1,1924
Frasilia,1,1924
Juan Fausto,1,1924
Tosca Rosa Alpina,1,1924
Pacita,1,1924
Adela Argentina Teresa,1,1924
Francisco Americo,1,1924
Pasion,1,1924
Martha Jesus,1,1924
Gavina Del Carmen,1,1924
Nelida Maria Nieves,1,1924
Mario Rodolfo Hainar,1,1924
Felisa Antonia,1,1924
Ilda Herminda,1,1924
Ricardo Mario,1,1924
Elena Balbina,1,1924
Edberto Ulises,1,1924
Annis,1,1924
Luna,1,1924
Jesusa Martina,1,1924
Pura Vicenta,1,1924
Daysi Maria,1,1924
Ermida Corina,1,1924
Francisca Fraternidad,1,1924
Florentino Nicolas,1,1924
Angela Elia,1,1924
Sara Victorina,1,1924
Rosario Catalina,1,1924
Fanny Emilia,1,1924
Eliodoro,1,1924
Leonor Adelina,1,1924
Pablo Francisco,1,1924
Nora Celia,1,1924
Carmen Remedios,1,1924
Adelina Victoria,1,1924
Maria Asuncion Adela,1,1924
Ida Esther,1,1924
Guillermo Faustino,1,1924
Francisca Del Transito,1,1924
Maria Alsira,1,1924
Elida Pascuala,1,1924
Sara Pierina,1,1924
Severo Manuel,1,1924
Francisca Juana,1,1924
Exaltacion de La Cruz,1,1924
Eucebia,1,1924
Yrma Angelica,1,1924
Edit Maria Luisa,1,1924
Ermelinda Trinidad,1,1924
Blanca America,1,1924
Crispina Rosa,1,1924
Norma Ada,1,1924
Amancio Ernesto,1,1924
Emma Elena,1,1924
Delia Agustina,1,1924
Rosa Paulina,1,1924
Isabel Aniseta,1,1924
Antonia Felisa,1,1924
Alejandrina Manuela,1,1924
Enrique Anselmo,1,1924
Clara Elina,1,1924
Fortunato Angel,1,1924
Aurelio del Pilar,1,1924
Maria Romelia,1,1924
Sara Delmira,1,1924
Celina Noelie,1,1924
Claris Nieves Teresa,1,1924
Celina del Carmen,1,1924
Herminda Catalina Magdalena,1,1924
Nidia Velia,1,1924
Antonio Patricio,1,1924
Ramona Nicolasa,1,1924
Ricardo Enrique,1,1924
Adelfa Dolores,1,1924
Erna Margarita,1,1924
Dionicia Irma,1,1924
Lidia Isabel,1,1924
Ramona Candelaria,1,1924
Bety,1,1924
Eva Efigenia,1,1924
Celestina Elvira,1,1924
Jorge Apolinario,1,1924
Esther Hortencia,1,1924
Emilio Manuel,1,1924
Rogelio Raul Alberto,1,1924
Ermenegilda Gerarda,1,1924
Ilda Valentina,1,1924
Dora Isolina,1,1924
Eustoquia Irma,1,1924
Diamela Catalina,1,1924
Maria Elisa Nemesia,1,1924
Celeste Cesar,1,1924
Felisa Emelina,1,1924
Lida Isabel,1,1924
Rosalia Isabela,1,1924
Edelmira Nilda,1,1924
Arnaldo Sergio Bruno,1,1924
Servillana,1,1924
Zaira Clara,1,1924
Josefa Angela Rosa,1,1924
Cergio,1,1924
Ada Clara,1,1924
Dante Raul,1,1924
Mercedes Eustaquia,1,1924
Teresa Albina,1,1924
Ismael Ramón,1,1924
Pedro A,1,1924
Leonilda Carmen,1,1924
Balerian Angel,1,1924
Catalina Hortencia,1,1924
Armando David,1,1924
Almeira Rosa,1,1924
Estela Josefina,1,1924
Hector Fernando,1,1924
Esmeralda Dora,1,1924
Maria Clarinda,1,1924
Balsamina,1,1924
Haydee Justina,1,1924
Irene Pilar,1,1924
Emer Luis,1,1924
Horacio Francisco,1,1924
Elvira Neolinda,1,1924
Cirilo Andres,1,1924
Maria Palmina,1,1924
Irenio,1,1924
Mercedes Amanda,1,1924
Teresa Ladi,1,1924
Elicea,1,1924
Sebero Antonio,1,1924
Susana Elena,1,1924
Nunciada,1,1924
Carmen Lorenza,1,1924
Maria Catedra,1,1924
Agusta Ramona,1,1924
Angelina del Rosario,1,1924
Doralinda,1,1924
Manuel Martiniano,1,1924
Adolfo Roberto,1,1924
Salvador Agustin,1,1924
Aroldo José,1,1924
Facunda Elena,1,1924
Edmundo Enrique,1,1924
Hilda Ada,1,1924
Nieves Armonia,1,1924
Serafin Baldomero,1,1924
 Avelino,1,1924
Natividad Emilia,1,1924
Otto Eduardo,1,1924
María De La Cruz Antolina,1,1924
Yolanda Edelmira,1,1924
Sarkis,1,1924
Lilia Zulema,1,1924
Leonor Concepcion,1,1924
Aida Margarita Rosa,1,1924
Genaro Bautista,1,1924
Arnaldo Marcos,1,1924
Alejandro Constancio,1,1924
Transita,1,1924
Antonino Jose,1,1924
Obdulia Raquel,1,1924
Maria Nimia,1,1924
Anselma Petronila,1,1924
Lugarda,1,1924
Ana Petronila,1,1924
Celina Livia,1,1924
Felix Leonardo,1,1924
Leon Daniel,1,1924
Angela Clotilde,1,1924
Julia Marciana,1,1924
Manuel Telmo,1,1924
Justina Etelvina,1,1924
Analia,1,1924
Ofelia Zulema,1,1924
Artemia Reneé,1,1924
Andres Ysidro,1,1924
